artist.hotttnesss,artist.name,duration,location,release.name,song.hotttnesss,tempo,terms,title,year
0.843430844,Lil Wayne,98.16771,New Orleans,500 Degreez,0.572602328,123.881,hip hop,Fly Talkin',0
0.507962145,Ini Kamoze,229.66812,Not available,5150 Rule,0.212045406,119.27,dancehall,Gangsta Roll,2009
0.439024561,Nicole C. Mullen,268.43383,Not available,6 PICKS: Essential Radio Hits EP,0,124.228,ccm,Forever You Reign (Album),0
0.244532205,The Golden Age Orchestra_ Paul SummerA ,168.75057,Not available,60 Jahre Oscar Vol. 1,,133.471,easy listening,Over the Rainbow,0
0.443875676,Atari Teenage Riot,249.46893,"Berlin, Germany",60 Second Wipe Out,0.215080319,100.341,breakcore,Revolution Action,1999
0.398349517,THE CHIFFONS,166.922,"New York, NY [The Bronx]",60's Girl Groups,0,120.712,doo-wop,Doctor Of Hearts (Album Version),0
0.389100776,Lesley Gore,136.48934,"New York, NY",60's Triple set,,129.122,brill building pop,It's My Party,1963
0.297435416,Los Salvajes,229.14567,Not available,60x60 Leyendas Del Pop-Rock,,137.049,freakbeat,Corre_ Corre (Keep On Running),0
0,Vienna Concert House Orchestra_ Wiener SA$?ngerknaben_ Ferdinand Grossmann,178.65098,Not available,66 Mozart Masterpieces,0,41.634,requiem,Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae,0
0.241545818,Los Nakos,131.02975,Not available,68/98,,108.787,mexico,Las Hermanas Granaditas,0
0.348371647,Peter Gallagher,182.282,"Cork, Ireland",7 Days In Memphis,0.287643396,104.131,vocal jazz,Everytime It Rains,2005
0.431448035,OV7,239.67302,Not available,7 Latidos,0.392008772,99.995,ballad,Una na na,2001
0,Brixx,349.12608,Not available,7 Miles,,138.003,rap,7 Miles,0
0,Claudio,317.77914,Not available,7 note 7,,95.32,kizomba,Simple Lullaby (Do Maj),0
0.718891456,Bon Jovi,302.28853,"Sayreville, NJ",7800 Fahrenheit,0.717206441,120.72,rock,Only Lonely,1985
0.398908898,Tad,215.43138,"Seattle, WA",8-Way Santa,0.743943725,157.532,grunge,Stumblin' Man (Album),1991
0.34424658,Michael Card,234.78812,Not available,80's Ultimate Collection,0.445454526,99.644,ccm,Scandalon,1985
1.082502557,Kanye West,189.962,"Atlanta, GA",808s & Heartbreak,0.814517241,125.593,hip hop,Street Lights,2008
0.441366585,Wang Chung,234.762,Not available,80s Triple Set,0.785025092,205.245,pop rock,Dance Hall Days,1983
0.474795797,Black Sheep,248.37179,"New York, NY [The Bronx]",8WM/Novakane,,89.145,reggae,Novakane Groove,0
0.474795797,Black Sheep,247.30077,"New York, NY [The Bronx]",8WM/Novakane,,88.264,reggae,Novakane,0
0.598555412,Slipknot,397.24363,"Des Moines, Iowa",9.0 Live,,163.007,rap metal,The Heretic Anthem (Live version) (Album Version),0
0.598555412,Slipknot,303.59465,"Des Moines, Iowa",9.0 Live,,125.02,rap metal,Everything Ends (Live version) (Album Version),0
0.598555412,Slipknot,363.7024,"Des Moines, Iowa",9.0 Live,,146.577,rap metal,Skin Ticket (Live version) (Album Version),0
0.493629438,The Tragically Hip,225.43628,"Kingston, Ontario, Canada",90s Rock Gold,0.766174644,84.373,roots rock,Ahead By A Century,1996
0.374560253,Atman,264.25424,Not available,97 | 07,,90.055,downtempo,Dancing With the Goddess (ttt rmx),2007
0.374560253,Atman,290.48118,Not available,97 | 07,0.313562114,118.058,downtempo,Luminous Bliss,2005
0.374560253,Atman,433.94567,Not available,97 | 07,,89.385,downtempo,All Is One,1998
0.374560253,Atman,341.36771,Not available,97 | 07,0,109.099,downtempo,Lingan,1997
0.301502462,Bob Neuwirth,241.10975,New York,99 Monkeys,0.480610618,152.267,singer-songwriter,Biding Her Time,1990
0.432695229,9th Wonder featuring Defcon_ Phonte,289.54077,North Carolina,9th Wonder Presents Dream Merchant Volume 1,0.525497119,137.534,hip hop,Almost Genuine,0
0.334252474,Moraes Moreira,232.07138,Not available,A Arte De Moraes Moreira,,185.327,latin jazz,AgradeASSa Ao PelA',0
0.334252474,Moraes Moreira,249.23383,Not available,A Arte De Moraes Moreira,,215.595,latin jazz,Bateu No Paladar,0
0.30474366,Orquesta Sublime,222.14485,Cuba,A Bailar Boogaloo Con La Sublime (Digitally Remastered),,95.136,salsa,Me Dicen El Feliz,0
0.352410127,The Refreshments,168.4371,Not available,A Band's Gotta Do What A Band's Gotta Do,0.237770878,147.02,post-grunge,Rock'n'Roll Heaven,0
0.677087547,30 Seconds To Mars,234.73587,"Los Angeles, CA",A Beautiful Lie,0.792042603,106.525,rock,Hunter,2005
0.677087547,30 Seconds To Mars,277.28934,"Los Angeles, CA",A Beautiful Lie + 30 Seconds To Mars,0.788862009,98.507,rock,End Of The Beginning,2002
0.448452837,Headhunter,277.81179,Not available,A Bizarre Gardening Accident,0.266955186,133.005,dubstep,Signs Of Insanity,0
0.466628889,R.L. Burnside,277.78567,"Oxford, MS",A Bothered Mind,0.482137585,89.984,delta blues,Glory Be,2004
0.406508249,Penguin CafA(c) Orchestra,270.78485,Not available,A Brief History,0.270775999,128.298,chamber jazz,Bean Fields (Live) (2001 Digital Remaster),2001
0.45478538,Gang Of Four,273.99791,"Leeds, England",A Brief History Of The 20th Century,0.492398353,117,dance-punk,Is It Love,1983
0.535163042,Jane's Addiction,240.01261,"Los Angeles, CA",A Cabinet Of Curiosities,0.372530039,123.015,alternative metal,Stop! [Demo],0
0.535163042,Jane's Addiction,273.00526,"Los Angeles, CA",A Cabinet Of Curiosities,0.38293509,84.694,alternative metal,Ocean Size [Demo],0
0.335770042,Mychael Danna & Jeff Danna,244.55791,Not available,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,0.5424866,121.186,celtic,The Child Deirdre,0
0.367744742,Joy Kitikonti,413.04771,Not available,A Century Of Beatz,0,130.103,hard trance,Pleasure Zone Mix,0
0.310614282,David Martin,241.47546,California - SF,A Christian Christmas Celebration (Gift of Love),0,98.718,screamo,It Wont Be Christmas,0
0.370273519,Shirley Caesar,314.30485,"DURHAM, North Carolina",A City Called Heaven,0,103.8,symphony,Cornerstone,0
0.30566262,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,111.0722,Not available,A Classic Christmas,,82.422,bel canto,Joy To The World,0
0.422472423,Donny Hathaway,231.18322,"Chicago, IL",A Classic Soul Christmas,0.997758396,92.98,jazz funk,This Christmas (LP Version),0
0.378398547,Stefon Harris,511.21587,Not available,A Cloud Of Red Dust,0.408609384,134.83,hard bop,And This Too Shall Pass,0
0.378398547,Stefon Harris,374.17751,Not available,A Cloud Of Red Dust,0.377819206,103.719,hard bop,For You Mom & Dad,0
0.405080353,Roy Rogers,154.53995,"Redding, CA",A Cowboy's Songbook,,121.815,western swing,Hi Ho Silver,0
0.403784235,Sticky Fingaz & Omar Epps,142.86322,"Brookyln, NY",A Day In The Life,,87.897,hip hop,Don't Owe Me Nothin',0
0.592439486,Atreyu,209.42322,"Orange County, CA",A Death - Grip On Yesterday,,161.033,post-hardcore,Shameful (LP Version),0
0.592439486,Atreyu,214.07302,"Orange County, CA",A Death - Grip On Yesterday [Instrumental],0,160.153,post-hardcore,Ex's And Oh's (Instrumental Version),0
0.297333407,Barbara Carr,147.66975,"St. Louis, MO",A Decade Of Chicago's Finest,0.513189736,89.157,chicago soul,Don't Knock Love,0
0.442348449,Soilent Green,180.32281,"New Orleans, LA",A Deleted Symphony for the Beaten Down,0.447784051,100.917,sludge metal,Daydreaming the Color of Blood,2001
0.399186285,45 Grave,163.26485,Not available,A Devil's Possessions - Demos & Live 1980-1983,0.647368817,114.135,deathrock,Party Time,1989
0.422472423,Donny Hathaway,322.87302,"Chicago, IL",A Donny Hathaway Collection,,72.937,jazz funk,I Love You More Than You'll Ever Know (LP Version),1990
0.27826354,Winston McAnuff_ The Bazbaz Orchestra,225.04444,Not available,A drop,0,135.706,roots reggae,Common sense,2005
0.604655128,Panic! At The Disco,210.25914,"Las Vegas, NV",A Fever You Can't Sweat Out,0.727889463,167.011,pop punk,I Constantly Thank God For Esteban (Album Version),2005
0.327875295,Williamson,354.06322,Not available,A Few Things To Hear Before We All Blow Up,0.403798072,105.982,neofolk,Time You'll Never Get Back,2003
0.461345852,Snowgoons,240.45669,"Karlsruhe, Germany",A Fist In The Thought,,94.146,los angeles,Been Fighting Devilz,2009
0.461345852,Snowgoons,257.25342,"Karlsruhe, Germany",A Fist In The Thought,,97.454,los angeles,Platoon Goons,2009
0.461345852,Snowgoons,239.64689,"Karlsruhe, Germany",A Fist In The Thought,,94.281,los angeles,Planetary Takeover,2009
0.461345852,Snowgoons,197.85098,"Karlsruhe, Germany",A Fist In The Thought,,80.505,los angeles,Michael Nobody aka Poetic Death,2009
0,4 Skins,250.48771,Not available,A Fistful Of 4 Skins,,82.98,oi,New War,0
0.314112327,Joe Grushecky,231.57506,Not available,A Good Life,0.319565987,139.066,heartland rock,A Good Life,0
0.358285252,Greater Vision,113.42322,United States,A Greater Vision Christmas,0,184.529,ccm,Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra),0
0.273453727,Cama,183.562,Not available,A Handful Of Songs,,185.981,los angeles,Walk With You,2009
0.273453727,Cama,221.17832,Not available,A Handful Of Songs,0,106.519,los angeles,Fade Away,2009
0.429689629,Goatwhore,225.64526,"New Orleans, LA",A Haunting Curse,0.514753324,110.994,black metal,Forever Consumed Oblivion,2006
0.406508249,Penguin CafA(c) Orchestra,277.21098,Not available,A History,,129.691,chamber jazz,Bean Fields (Live) (2001 Digital Remaster),0
0.406508249,Penguin CafA(c) Orchestra,281.28608,Not available,A History,0,116.933,chamber jazz,Music By Numbers (2001 Digital Remaster),0
0.406508249,Penguin CafA(c) Orchestra,293.72036,Not available,A History,0,124.513,chamber jazz,Southern Jukebox Music (Live) (2001 Digital Remaster),0
0.372897267,Fred Simon,228.70159,Not available,A Jazzy Wonderland,0.602434856,70.891,meditation,The Christmas Song (Chestnuts Roasting On An Open Fire),0
0.388112774,Percy Faith,160.28689,"Toronto, Ontario, Canada",A Jerome Kern Songbook,,86.141,instrumental pop,Yesterdays,0
0.388112774,Percy Faith,143.67302,"Toronto, Ontario, Canada",A Jerome Kern Songbook,,107.405,instrumental pop,The Song Is You,0
0.4181931,Primordial,508.3424,"Dublin, Ireland",A Journey's End,0.215080319,118.196,folk metal,The Burning Season (Live),1998
0.4181931,Primordial,484.10077,"Dublin, Ireland",A Journey's End,,186.12,folk metal,Autumn's Ablaze (Live),1998
0.351449541,The Cat's Miaow,46.00118,Australia,A Kiss And A Cuddle,,150.735,shoegaze,Autumn,1996
0.351449541,The Cat's Miaow,103.00036,Australia,A Kiss And A Cuddle,,92.966,shoegaze,Talking To Trees,2003
0,Mr. Grillo,208.45669,Not available,A la Conquista,0,191.956,reggaeton,Aqui Estoy,0
0.391222181,Patrick Saint-Eloi,319.97342,Not available,A La Demande,,116.04,zouk,An Plas'ay,0
0,Ray Sandoval,377.70404,"Tucson, Arizona",A La Naturaleza,,124.186,flamenco,A La Naturaleza,0
0,Ray Sandoval,415.99955,"Tucson, Arizona",A La Naturaleza,,106.324,flamenco,Tempestad,0
0.443334894,Limbonic Art,293.04118,Norway  (Sandefjord),A Legacy Of Evil,0.533910373,100.209,black metal,A Void Of Lifeless Dreams,0
0.423070612,Big Mama Thornton with Kansas Bill and his Orchestra,169.84771,"Montgomery, AL",A Lesson in Rock,,148.907,texas blues,Hound Dog,1953
0.360425107,Richie Ray & Bobby Cruz,418.53342,Not available,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),,105.75,salsa,Guaguanco Raro,1970
0.360425107,Richie Ray & Bobby Cruz,370.75546,Not available,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),0.559472776,219.131,salsa,Bomba Camara,0
0.383863704,Ms. Dynamite,269.81832,London,A Little Deeper,,150.567,grime,All I Ever,2002
0.383863704,Ms. Dynamite,56.13669,London,A Little Deeper,0.606807293,112.991,grime,Natural High (Interlude),2002
0.383863704,Ms. Dynamite / Kymani Marley,202.21342,London,A Little Deeper,0.585979766,89.996,grime,Seed Will Grow,2002
0.433126588,DJ Icey,356.41424,Florida,A Little Louder,,135.99,breakbeat,A Little Louder,2003
0.433126588,DJ Icey,325.98159,Florida,A Little Louder / Dreams,,132.986,breakbeat,A Little Louder,2003
0.610731463,Aerosmith,335.33342,"Boston, MA",A Little South Of Sanity,0.415049772,76.096,blues-rock,Angel,1987
0.610731463,Aerosmith,324.07465,"Boston, MA",A Little South Of Sanity,0.431394611,101.66,blues-rock,Livin' On The Edge,1993
0.610731463,Aerosmith,357.53751,"Boston, MA",A Little South Of Sanity,,133.596,blues-rock,Same Old Song And Dance,1974
0.38512412,We Show Up On Radar,194.71628,nottingham,A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter,0.266955186,80.029,singer-songwriter,Like a Bird Pulling Up At a Worm,0
0.317624546,Tree,172.90404,Not available,"A Lot to Fear"" & ""Plant a Tree or Die",,101.409,ska punk,Try,0
0.317624546,Tree,157.12608,Not available,"A Lot to Fear"" & ""Plant a Tree or Die",0,146.851,ska punk,Proletariat,0
0.341544413,Johnny Pacheco,334.52363,"Santiago de los Caballeros, Domin",A Man And His Music,0.33888672,107.329,salsa,Viralo Al Reves,0
0.341544413,Johnny Pacheco/Rolando La Serie,136.09751,"Santiago de los Caballeros, Domin",A Man And His Music,,112.915,salsa,La Palabra Fin,0
0.383211422,Ray Barretto,335.22893,"Brooklyn, NY",A Man And His Music,0.528262647,138.367,latin jazz,Guarare,1992
0.23869635,Tito Rodriguez,176.5873,"San Juan, Puerto Rico",A Man And His Music  - El Inolvidable,,103.166,mambo,Mango Del Monte,2001
0.23869635,Tito Rodriguez,138.44853,"San Juan, Puerto Rico",A Man And His Music  - El Inolvidable,0,169.822,mambo,El TirabuzA3n,0
0.405080353,Roy Rogers,138.762,"Redding, CA",A Man from Duck Run/The Country Side of Roy Rogers,,193.626,western swing,I Never Picked Cotton,0
0.467538444,The Suicide Machines,95.68608,"Detroit, MI",A Match & Some Gasoline,0.528782481,115.887,ska punk,Burning In The Aftermath,2003
0.467538444,The Suicide Machines,170.84036,"Detroit, MI",A Match & Some Gasoline,0.556739869,145.18,ska punk,Your Silence,2003
0.315033314,Lunasicc,304.37832,Not available,A Million Words A Million Dollars,0,105.207,gangster rap,Cheddar Chasin',0
0.285523231,Beatnuts,170.52689,Not available,A Musical Massacre (Explicit),,87.634,grime,Monster For Music,0
0.285523231,Beatnuts featuring Tony Touch,135.13098,Not available,A Musical Massacre (Explicit),,161.739,grime,Cocotaso featuring Tony Touch,0
0.285523231,Beatnuts with Lil' Donny,78.65424,Not available,A Musical Massacre (Explicit),,117.298,grime,Spelling Beatnuts with Lil' Donny,0
0.3283663,Vana,227.082,Pretoria,A New Day,0,146.606,brazilian jazz,Village Dance,0
0.355008769,Desert Dwellers,194.76853,Not available,A New Day Laya Project Remixed,,180.009,progressive house,Sunset In Akkarai,0
0.511054354,Joe Bonamassa,201.06404,Not available,A New Day Yesterday Live,,143.317,blues-rock,Jam Intro,0
0.372890581,Minipop,163.00363,Corte Madera CA,A New Hope,0.673074435,160.051,dream pop,Fingerprints,2007
0.524378988,Anti-Flag,359.6273,"Pittsburgh, PA",A New Kind of Army,0.549342332,141.334,oi,This Is NOT a Crass Song,1999
0.524378988,Anti-Flag,175.25506,"Pittsburgh, PA",A New Kind of Army,0.599715015,110.134,oi,Tearing Everyone Down,1998
0.396357754,Dub Wiser,468.06159,"Vancouver, BC, Canada",A new millenium of dub,0.474315891,130.019,power pop,Atom x,0
0.375676929,Disco D feat. Lola Damone & Helluva,226.61179,"St. Louis, MO",A Night At the Booty Bar,,152.34,bass music,Keys To The Whip (Straight Pimpin' Mix),0
0.412110495,Marcus Miller,409.05098,"Brooklyn, NY",A Night In Monte-Carlo (Live),,152.194,jazz funk,Your Amazing Grace (feat. Raul MidA3n),0
0.456940558,L.A. Guns,201.09016,katy,A Nite On The Strip - Live,,102.259,heavy metal,Bitch Is Back,1988
0.379574248,Wolfchant,208.56118,Not available,A Pagan Storm,0.610174541,210.032,viking metal,Guardians Of The Forest,2007
0.491835806,Lit,246.80444,"Orange County, CA",A Place In The Sun,0.721487046,135.021,post-grunge,Lovely Day,1999
0.320789935,New Roanoke Jug Band,186.67057,Virginia,A Pretty Gal's Love,,117.269,jug band,Cold Icy Floor,0
0.320789935,New Roanoke Jug Band,216.81587,Virginia,A Pretty Gal's Love,,92.932,jug band,I've Been Cryin' Since You've Been Gone,0
0.320789935,New Roanoke Jug Band,189.59628,Virginia,A Pretty Gal's Love,,96.064,jug band,A Pretty Gal's Love,0
0.417410467,Cindy Morgan,287.05914,"Nashville, TN",A Reason To Live,0.253154155,92.411,ccm,Someone Believes In You - Album Version,0
0.348184321,Wes King,233.45587,Not available,A Room Full Of Stories,0.265861049,118.152,ccm,Cover To Cover,0
0.32386075,Canis Dirus,722.20689,Not available,A Somber Wind From A Distant Shore,,200.169,black metal,A Somber Wind from a Distant Shore (Album),0
0.443708895,Leon Russell,226.21995,"Lawton, OK",A Song For You,,86.994,blues-rock,Hummingbird,1970
0.476254162,Bizzy Bone,238.21016,"Columbus, OH",A Song For You (Single),0.450992312,84.971,gangster rap,A Song For You (Feat. DMX and Chris Notez),0
0.269288257,Rance Allen Group,199.13098,"Detroit, MI",A Soulful Experience,,100.288,jazz funk,The Painter,2006
0.375593583,Charlie Patton,173.322,"Edwards, MS",A Spoonful Blues  Vol 1,,100.795,delta blues,34 Blues,1934
0.089998724,Nicolas Bacchus,178.15465,Not available,A table (Chansons bleues ou A  poing),,143.061,chanson francaise,Peter Pan (j'veux pas Aatre jeune) [feat. Les Pistons Flingueurs],0
0.141902554,Orenda,514.0371,Not available,A Tale of a Tortured Soul,,100.244,chalga,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),0
0.367317842,Gian Marco,229.32853,Peru,A Tiempo,0.511424326,99.984,pop rock,Te MentirAa,0
0.40941362,Beto y sus Canarios,197.72036,Guerrero,A Todo Calor,0.612861095,120.546,ranchera,Noche Eterna,0
0.301094091,Los Traileros Del Norte,152.89424,Not available,A Todo Terreno,0.265861049,94.895,mexico,Andale,0
0.301094091,Los Traileros Del Norte,163.23873,Not available,A Todo Terreno,,189.682,mexico,Perro Faldero,0
0.31143764,The Jackson Southernaires,187.32363,Mississippi,A Touch Of Class,,110.709,southern gospel,Jesus Can Work It Out,0
0.321215726,Mick Hucknall,406.93506,Not available,A Tribute To A Legend,0,107.398,blues,I Love You More Than You'll Ever Know,0
0.358845025,Ashes to Ashes,254.32771,NORWAY,A Tribute To David Bowie Vol 1,,94.888,avantgarde metal,Drive In Saturday - (Tribute to David Bowie),0
0.431526919,James Hunter,188.73424,Austin,A Tribute to The American Horse,,114.971,blue-eyed soul,Cowboy Ways,0
0,The Baltimore Consort,614.00771,Not available,A Trip to Killburn,,130.572,early music,The Beautiful Shepherdess of Arcadia,1996
0.363506516,Isabel Pantoja,237.322,Not available,A Tu Vera,,128.502,flamenco,Limosna De Amores,1999
0.409464909,Maysa,313.93914,Not available,A Woman In Love,0.375984302,101.439,brazilian pop music,I Put A Spell On You,0
0.385470551,Jeff And Sheri Easter,183.19628,Not available,A Work In Progress,,119.983,southern gospel,Loving By Heart,0
0.305917775,Babbie Mason,210.59873,United States,A World Of Difference,0,199.762,ccm,Who In the World (Album Version),0
0.37146541,Michelle Wright,171.4673,"Morpeth, Ontario, Canada",A Wright Christmas,,134.089,country rock,Go Tell It On The Mountain,0
