500,Goodnight Girl,0,396,139,1992,257.25342
501,Sayin' Dope,0.375984302,397,169,1995,365.71383
502,Little Louie Bonus,0.265861049,397,169,1995,383.16363
503,Anyday,0.0,398,1,2000,248.5024
504,Get Down,0.334706549,398,1,2000,269.19138
505,La Llamada,0.548950856,399,19,0,192.62649
506,Tenderly,0.0,400,170,0,147.59138
507,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],0,401,29,2005,211.59138
508,My FoFo  (Album Version - Amended),0.485296593,401,29,2005,235.20608
509,Now I'm All Over The Place_ Scoob (Album Version),0.323112121,402,171,2008,433.47546
510,Kassie Jones,0.0,403,172,0,220.78649
511,Woman Blue,0.0,403,172,0,305.73669
512,Bad Girl,0.0,403,172,0,189.93587
513,Organic Echo (Part II),0,404,153,0,327.18322
514,Dry Bone Shuffle,0,405,173,2006,199.1571
515,Bootleg Rum Dum Blues,0,405,173,0,220.26404
516,Too Tight Blues No. 2,0,405,173,0,218.43546
517,Follow You Home (Album Version),0.41910578,406,110,2005,260.33587
518,Do Your Will (Album Version),0.365603163,407,113,0,337.162
519,Hold On (Album Version),0.270497207,407,113,0,296.6722
520,Dementia,0,408,98,0,184.18893
521,Hear Me Lord (2001 Digital Remaster),0,409,86,0,359.73179
522,Husbands And Wives,0.265861049,410,63,0,146.23302
523,That's The Kind Of Baby For Me,0.212045406,411,97,2000,145.31873
524,Que Si_ Que No,0.471971172,412,61,0,192.28689
525,Slangen I Paradis,0,413,103,0,336.77016
526,Tune In,0,413,103,0,358.71302
527,I Will (Patitu),0.0,414,70,0,215.562
528,Du machst mich irgendwann verrA1/4ckt,0,415,70,0,176.97914
529,No more going home,0,416,7,0,239.01995
530,Das groAe Segel,0.0,416,7,0,198.00771
531,Juke Joint,0.0,417,41,0,220.13342
532,Hipster Haircut,0.0,418,174,0,120.16281
533,I See War,0.0,418,174,0,257.4624
534,Xoanina,0.0,419,11,0,180.13995
535,Alma_ CorazA3n Y Vida,0,420,71,0,248.16281
536,We're Always Losing Blood,0.610846628,421,175,2009,241.44934
537,Around The World,0,422,121,0,177.24036
538,Hawaiian Wedding Song,0.0,423,176,0,195.89179
539,Beyond The Reef,0.0,423,176,0,176.03873
540,Because Of You,0.38293509,424,38,0,292.51873
541,Caribou Lou,0.706000517,425,29,2006,274.85995
542,Alpha River,0.367273416,426,177,0,322.19383
543,Alright Now,0.32316127,427,17,0,269.81832
544,U Killed It,0.566988444,428,81,2006,264.69832
545,America's Suitehearts,0.787620404,429,12,2008,214.33424
546,Gaya's Dream,0,430,178,0,363.31057
547,Wake Up Call (Album Version),0.673394336,431,179,0,296.38485
548,Assface,0,432,180,0,95.50322
549,A Baby's Born,0.0,433,181,1993,376.68526
550,Vollmond,0,434,132,2000,297.45587
551,T.V. & Movies,0.288481643,435,182,0,420.49261
552,Fall in Philadelphia,0,436,9,1972,170.29179
553,Crimson Wave,0.715894796,437,183,2001,285.46567
554,Assouf,0.619662672,438,17,2007,238.68036
555,Herval na percaria,0.0,439,184,0,283.6371
556,VolcA!n,0.450762242,440,185,2009,352.67873
557,Al Final,0.450762242,440,185,2009,297.63873
558,Chatma,0.563755208,441,17,2003,336.32608
559,Amazing,0,442,73,2004,266.94485
560,Softly And Tenderly,0.437909889,443,186,0,215.61424
561,Taps,0.272632981,444,187,0,59.32363
562,The Air Force song : Evening colors sequence,0.0,444,187,0,37.01506
563,Mas P**' (America'S Mexican),0,445,188,2007,238.99383
564,Nervous Breakdown,0.485122364,446,14,2002,167.44444
565,Letting You Back In,0,447,31,0,280.45016
566,American Dreams,0.265861049,448,153,2002,292.17914
567,Aberdeen Blues,0,449,52,0,150.04689
568,God's Hands,0.0,450,24,0,154.8273
569,Mountain By The Sea (Tribe Unknown),0,451,189,0,193.25342
570,Let's Stop Talkin' About It,0,452,26,1999,194.5073
571,Jenny Take a Ride,0.419125893,452,17,2004,207.43791
572,Smoke In The Air (A Cappella),0,453,1,2006,185.18159
573,The Haunting,0.652359289,454,141,1997,85.9424
574,Dig Up Her Bones,0.774854127,454,141,1997,181.21098
575,Social Note,0,455,78,0,51.12118
576,One Less Bell To Answer,0.0,456,190,0,192.44363
577,Battle Hymn Of The Republic,0,457,121,0,285.6224
578,Cutdown,0.548678056,458,191,2005,419.68281
579,Champagne & Reefer,0.536788886,458,191,2005,286.58893
580,Got It Twisted,0.662826893,459,29,2004,224.62649
581,Dump,0.496175336,459,29,2004,195.65669
582,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),0.372530039,460,29,0,130.7424
583,Amidar (CCCP Mix),0.265861049,461,23,0,444.9171
584,O Smaba Que Eu NAPSo Fiz,0,462,160,0,132.54485
585,Gosto de VocAa Demais,0,462,160,0,97.98485
586,Vuelve Junto A Mi,0,463,125,1979,242.80771
587,Como Nuestro Amor No Hay Dos,0.623037476,464,192,2008,207.82975
588,Nonfiction,0.755899158,465,17,1994,256.20853
589,Ballad In Urgency,0.594079585,465,17,1994,339.25179
590,Zuo Li Bu An,0,466,193,0,254.24934
591,American Journey/IV. Arts and Sports,0,467,54,0,157.28281
592,It's All In How You Look At It,0,468,182,2009,172.5122
593,Azul Contente,0,469,100,1998,259.23873
594,Untitled,0.313562114,470,38,0,406.38649
595,Thank You Mr. Poobah ( Remastered 97' Version ),0.636022386,471,17,0,246.12526
596,Lovin' Cup ( Remastered '97 Version ),0.4316542,471,17,0,161.20118
597,Please Come Home For Christmas,0.454042766,472,85,1986,241.26649
598,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),0,473,194,0,249.5473
599,The Sweetest Sounds,0.268189797,474,100,0,180.6624
600,Holly & The Ivy (Album Version),0.0,475,97,0,239.5424
601,Carol of the Bells (Album Version),0.405115722,475,97,0,240.53506
602,So Still (Album Version),0.334706549,475,97,0,238.91546
603,Skinned Strings,0.0,476,195,0,316.73424
604,Sizofrenija(duet Ana Nikolic&Aca Lukas),0.0,477,30,0,263.00036
605,Burma Diginin Eger Er,0,478,174,0,106.63138
606,Ay Nare Nare,0.0,478,174,0,381.70077
607,Plastic People (Original Mix),0.0,479,161,0,409.70404
608,We Put It Down For Y'all (Explicit LP Version),0.447135796,480,1,2000,209.60608
609,Sunshine Anchorman Medley,0.445454526,481,196,0,159.58159
610,So. Central Rain (2006 Digital Remaster),0,482,197,0,195.52608
611,Monkey Junction,0.581317745,483,191,2001,269.00853
612,911-544,0,484,153,0,1253.92934
613,Over The Rainbow,0,485,83,0,156.52526
614,And The Beat Goes Om,0,486,66,2006,488.25424
615,Sea of Green,0.552457009,486,66,2006,465.6322
616,How Bad Do You Want It,0.503381236,487,198,2003,210.33751
617,When It Stings,0,488,57,2009,182.83057
618,The Things That I Used To Do,0,489,199,1953,183.06567
619,Bald Head,0,489,200,1980,153.49506
620,"Let's Call Him ""Andre",0.191299942,490,97,0,138.762
621,Un vestido y un amor (en vivo),0.327736683,491,148,0,271.59465
622,Hasta Los Huesos,0,492,125,2003,208.92689
623,Dame Un Besito (Version Salsa),0.0,493,125,0,270.94159
624,Mirame A La Cara (Version Salsa),0.0,493,125,0,274.93832
625,I Love You And You Love Me,0,494,201,0,156.94322
626,Dark Flashes,0.0,495,202,0,216.05832
627,Time Is/Time Was,0.0,495,202,0,158.53669
628,Ela Edo Kardia Mou,0,496,30,0,228.33587
629,Wave,0.0,497,203,2002,225.04444
630,Angel Of Heaven's Gate,0,498,196,0,371.87873
631,Perkiomen,0,499,9,1993,158.40608
632,Amigo mAo,0.212045406,500,150,2001,221.64853
633,Rollercoaster Ride,0,501,63,2008,217.39057
634,Sweet Contradiction,0.246101389,501,63,2008,257.35791
635,Whiskey on the Fire,0.392008772,501,63,2008,171.10159
636,Thats What I Like About a Country Song,0.345802234,501,63,2008,170.84036
637,Beauty And The Beast,0,502,204,1997,382.58893
638,Lappi Pt IV EtiA$?inen,0.613125243,502,204,1997,153.44281
639,The Passion (Regular),0.375984302,503,22,0,262.53016
640,Find Another Way,0.525497119,504,2,1995,235.62404
641,The Way Love Is,0.334706549,504,2,1995,338.36363
642,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),0.647247127,505,205,0,253.77914
643,Anita Love's,0,506,5,0,324.98893
644,I'm Going All The Way (Album),0,507,206,0,230.79138
645,Shame,0.478726289,508,207,2007,205.45261
646,Lefkes Selides,0,509,208,0,208.50893
647,Kakou,0.525497119,510,17,1997,274.54649
648,Fractured Quantum,0.606807293,511,18,2009,379.32363
649,Duck And Run,0.527818137,512,14,1999,278.90893
650,CAonla/The Friar's Breeches,0.0,513,157,1992,218.33098
651,Another Day Another Night,0,514,89,0,333.21751
652,The One Piece Puzzle,0.474147941,515,42,1994,361.24689
653,Uptown,0.413739836,516,91,2009,214.46485
654,Black Connect 3,0.400039657,516,91,2009,267.17995
655,No Comprimise_ No Regrets,0.327736683,517,132,2005,240.66567
656,Another Last Shot (Album Version),0.215080319,518,164,0,283.79383
657,Planxty Morgan Magan/ The Morning Dew,0,519,157,0,204.14649
658,My Melody Of Love,0.0,520,121,0,210.18077
659,No One Hears You,0.670787538,521,162,2004,98.11546
660,Again,0.426512429,522,33,0,208.14322
661,Other Side Of Antarctica,0.648733446,523,88,1983,416.7571
662,Comfort Zone,0.355285536,524,14,2004,160.46975
663,Al Svartr (The Oath),0.62921271,525,132,0,258.35057
664,To Diazigio,0,526,208,0,174.52363
665,Rock 'n' Roll,0.483928148,527,209,0,183.84934
666,Down On Me,0,528,17,1972,183.14404
667,Out Of The Blue,0.641228739,527,15,1989,146.02404
668,I Like The Way,0.557187768,527,15,1967,161.85424
669,Gettin' Together,0.657161336,527,15,1989,136.12363
670,Freak,0,529,210,2002,216.63302
671,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",0,530,113,0,251.92444
672,Red Socks Pugie,0.728377177,531,109,2008,315.27138
673,Nostalgia,0,532,148,0,194.24608
674,Baiao Malandro,0,533,5,0,236.7473
675,To Agalma,0,534,30,0,140.64281
676,Min Tou Milate Tou Pediou,0,534,30,0,94.51057
677,Manzenera,0,535,9,0,203.54567
678,Mohair Locker Room Pin-Up Boys,0,535,9,1998,226.5073
679,Something's Missing,0,536,73,0,407.45751
680,Faroe Cave Song,0.0,537,153,0,89.88689
681,Rainbow Dance,0.0,537,153,0,182.36036
682,Drunnhvita Elevator,0,537,153,0,191.92118
683,Cover For Me,0,538,33,0,249.18159
684,Missing (Live in Europe),0.732895806,539,110,0,255.13751
685,Pecado De Amor,0,540,67,0,284.70812
686,Tudo Que VocAa Quiser,0,540,67,0,256.15628
687,Na Primeira ManhAPS,0,541,60,1997,162.84689
688,Lost,0,542,6,2004,232.48934
689,Smpty spaces missing units,0,543,66,0,379.66322
690,Poaki,0,544,38,0,152.68526
691,Losing Love (DJ Wout Remix),0.215080319,545,2,1999,430.65424
692,Yippiyo-Ay,0.663124801,546,37,2008,271.85587
693,Witch Weed (Live),0.460541281,547,191,1999,397.26975
694,Let It Rain,0.0,548,76,0,177.31873
695,Oriza Eh,0.0,549,76,0,224.522
696,Turn The Heat Up,0.660680598,550,105,2005,147.43465
697,Medicine,0.637016452,550,105,2005,151.43138
698,love shelter,0.529730607,551,8,2007,459.93751
699,The Darker Side,0.375984302,552,132,2007,379.11465
700,My Never,0.799499551,553,14,2009,225.67138
701,Blue Skies,0.779756966,553,14,2009,223.29424
702,You Beat The Hell Outta Me,0,554,93,1977,207.85587
703,Camisa Amarela,0,555,60,1980,171.85914
704,Five For Ellis,0.0,555,5,0,119.71873
705,We're Here To Stay,0,556,211,0,479.81669
706,"Return Of The ""G",0,557,212,1998,289.25342
707,Synthesizer,0.627494854,557,212,1998,311.30077
708,Iki Tas Corba,0.334706549,558,213,0,227.65669
709,Beni Aglatma,0.460484845,558,213,0,202.9971
710,Sent By Angels,0.557187768,559,17,1992,344.05832
711,See What Tomorrow Brings,0.473346541,559,17,1992,386.79465
712,Night Shift,0,560,214,0,164.57098
713,Up On That Cloud,0.473346541,561,26,2005,213.34159
714,Rock Me Baby,0.334706549,562,85,0,304.50893
715,Are You Ready? (Acapella),0,563,137,0,28.83873
716,Mad About the Boy,0.604554485,564,123,2006,207.20281
717,Are You The One?,0.488289876,565,37,2005,281.0771
718,Jenny Says,0.623783337,566,14,0,197.90322
719,Complainin',0,567,215,0,180.6624
720,From My Hands,0.638658134,568,185,2009,241.162
721,Mutations,0.626520939,568,185,2009,151.09179
722,Buenos Aires (De Tus Amores),0.212045406,569,42,2002,302.2624
723,Warten,0.0,570,69,0,224.54812
724,Sensazioni a_b & c,0.0,571,216,0,749.81832
725,Here With Me,0.494489518,572,139,0,245.13261
726,Never Really Knew U,0.231527682,572,139,0,236.66893
727,Many Are We,0.564513412,573,120,2006,292.41424
728,Turn It Up,0.239629098,574,29,0,238.81098
729,Nite Life (Sound Factory Version),0,575,151,0,387.26485
730,Army Of One,0.0,576,169,0,254.30159
731,Arnold Layne,0,577,17,2006,202.1873
732,Lotion (LP Version),0.690473539,578,105,1997,237.73995
733,Final Straw (Album Version),0.624024049,579,197,2004,246.17751
734,Nuits Orientales,0.202283082,580,39,0,174.34077
735,Eres Tu,0.27354544,581,5,0,198.5824
736,Federico,0,581,5,1995,203.25832
737,Lost In Space,0.583116495,582,69,2001,295.3922
738,Final Flash,0.0,582,69,2002,177.13587
739,All Dressed Up,0.0,583,217,0,540.52526
740,Auguri Cha Cha,0.0,584,7,0,191.84281
741,Guarda Che Luna,0.0,584,7,0,107.31057
742,No Hay Manera,0.53465524,585,84,2006,271.64689
743,Children's Song No. 3,0.0,586,56,2000,320.522
744,A Night in Tunisia,0,587,217,0,670.04036
745,Song Of The Valley,0.376279502,588,57,1985,307.22567
746,Waheera,0.407901717,589,5,1995,315.48036
747,New Friend Request (Amended Version),0.494469709,590,1,2006,254.51057
748,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),0.0,590,1,2006,134.922
749,Disciplinarian,0.424090811,591,182,0,46.86322
750,My Heart's Desire,0,592,17,2004,261.3024
751,Tainted Love feat. Tatz,0,593,218,2003,240.50893
752,Blues As Blues Can Get,0,594,139,0,395.93751
753,Gateway,0.405115722,595,22,0,203.93751
754,Going Home,0.375984302,596,219,0,277.10649
755,Somewhere In Time,0.375984302,597,106,0,354.19383
756,Flores Negras,0.0,598,20,0,183.43138
757,Sublime EnsoA+-acion,0,599,20,0,157.88363
758,De Paris Un Caballero,0,599,20,0,157.962
759,Si No Te Hubieras Ido,0.0,600,76,0,288.83546
760,Si Te Dicen Por Ahi,0,600,76,0,280.45016
761,It Must Be Me,0.265861049,601,132,0,90.8273
762,Str8 M.O.B.,0,602,28,0,230.47791
763,In The Rain,0,603,160,1997,151.92771
764,Soul,0,603,160,1997,229.45914
765,Falling Stars,0.229144104,604,23,0,489.58649
766,Rudeboy,0,605,31,0,258.42893
767,Radar For Love,0.538422403,606,18,0,241.08363
768,Sad Girl (Single Mix),0.215080319,607,93,0,200.51546
769,All Over Now,0.265861049,608,132,0,233.22077
770,Baby Come To Me,0,609,121,0,236.93016
771,Careless Whisper,0.559472776,610,121,0,232.25424
772,At Night,0,611,161,2001,437.9424
773,Backwater Blues,0.25655735,612,220,0,383.16363
774,I Woke Up One Morning And I Could Hardly See,0,612,220,0,343.84934
775,Some Guys Have All The Luck,0,613,139,1981,184.34567
776,Preaching Blues (Up Jumped The Devil) (1978 Version),0.250732375,614,41,0,262.16444
777,On The Fast Track,0.253834736,615,221,0,371.25179
778,Carry The Weight,0.536788886,616,29,1996,252.99546
779,King Tee Production,0.0,617,1,0,153.57342
780,Me Decidi,0.225044669,618,32,0,268.87791
781,Tocame,0,618,32,2008,243.61751
782,AquaCityBoy,0.543788273,619,167,2006,161.51465
783,Acension Final Chord Rising,0,620,222,2002,142.41914
784,Wailin',0.769733162,621,212,1996,118.9873
785,Total Vision,0,622,10,0,194.32444
786,San Xuan,0.424090811,623,42,2003,261.32853
787,New Born Soul,0.345802234,624,36,2005,176.40444
788,Strikes-3,0.0,625,69,0,439.06567
789,I Got My Discharge Papers,0.0,626,223,0,159.16363
790,Rapture (Us Disco Version) (1999 Digital Remaster),0,627,37,0,431.75138
791,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),0,628,91,0,385.35791
792,Mary Had A Little Boy (Maestro Mix),0.0,628,91,1996,327.78404
793,Do You See The Light (Deep Ethno Mix),0.0,629,91,1996,293.92934
794,Change The Way (Highlands Album Version),0.247248094,630,38,0,287.9473
795,Night Time,0.266955186,631,57,2004,394.73587
796,I.A.I,0,632,31,0,95.9473
797,Personne Stop (feat. Nixon),0,632,31,0,285.98812
798,Ma vie n'est pas la tienne (album),0.471578248,633,61,2009,237.71383
799,Rock & Roll Renegade,0,634,72,0,146.15465
800,My God  (Audio Adrenaline Album Version),0.0,635,38,1992,219.11465
801,CrossBreed,0,636,211,0,564.37506
802,Angeles,0,637,224,0,175.82975
803,Taste You,0.799547839,638,14,2004,277.89016
804,Lend Me Your Chopper,0.0,639,31,2004,215.30077
805,"FrA""res de sang (feat. Meiway)",0,640,152,0,356.88444
806,Aurora (Rory's Cassette Jam Remix),0.0,641,161,0,396.87791
807,Gold Und Silber,0,642,89,0,167.28771
808,Hank & Joe and Me,0,643,63,0,127.99955
809,Cooling Out,0.0,644,28,1992,241.29261
810,Color of Seasons,0,645,5,0,430.0273
811,There Are Things I Think You Should Know,0.0,646,93,0,155.6371
812,Urbania,0.0,646,93,0,211.01669
813,Telecommunication,0.0,646,93,0,130.35057
814,Infantil (Dedicated to John McLaughlin),0.445454526,647,5,2008,424.51546
815,TU MIRADA,0,648,225,0,297.06404
816,Have You Seen Her,0.227016697,649,93,0,273.55383
817,Lullaby [With Ladysmith Black Mambazo] (Album Version),0.540786009,650,9,2006,152.0322
818,Today,0.21282923,651,4,0,285.88363
819,Mai [Live],0.520526511,652,9,2008,282.85342
820,February Song [Live],0.439202489,652,9,2008,311.14404
821,Smile,0,653,97,0,204.2771
822,Moon River,0,654,97,0,162.0371
823,The Way We Were,0,655,97,0,198.89587
824,Imperial March,0,655,97,0,180.4273
825,Dark Horse,0.74896057,656,162,2009,174.75873
826,Piece Of Mine,0.405115722,657,145,1977,312.58077
827,Aziatic (Outro),0.485761153,658,29,2002,60.21179
828,La clA(c) parfumA(c)e,0.212045406,659,5,2006,53.31546
829,Les chasseurs d'esclaves,0.0,659,5,2006,118.83057
830,Misty,0,660,226,0,169.01179
831,The Lone Prairie,0,660,226,0,127.03302
832,B Somebody,0,661,23,0,371.1473
833,B-Boy Stance,0.631390365,662,167,2004,238.23628
834,No Ordinary Love (Remastered LP Version),0.658851938,663,105,2005,334.75873
835,Markus sAY=ng,0.47643522,664,14,0,215.562
836,Interlude,0,665,37,0,102.03383
837,I Get My Paper,0,666,91,0,280.71138
838,Please Remember Me,0,667,17,0,192.88771
839,Nothin' On You [feat. Bruno Mars] (Album Version),1.0,668,212,2010,269.63546
840,Underarms,0.266955186,669,1,1987,190.17098
841,Gheera Away,0.400039657,670,227,0,200.64608
842,Frou-frou,0,671,7,0,177.26649
843,La java bleue,0,671,7,0,145.99791
844,Le clair de lune A  maubeuge,0,672,7,0,155.48036
845,Le rire du sergent,0,672,7,0,186.64444
846,Dancer (2007 Digital Remaster),0.0,673,228,1975,365.16526
847,The Blinding Sun,0.639248489,674,229,2006,117.18485
848,Could You Be Love,0,675,230,2005,216.65914
849,When We Dance,0,676,230,2005,239.22893
850,Why Should I Cry For You,0.0,676,230,2005,180.71465
851,Air_ Siote No. 3 (J.S. Bach),0,677,230,0,191.42485
852,Adagio (Albinoni),0.0,677,230,0,216.68526
853,Cancion De Cuna_ Op. 49_ No. 4 (Brahms),0,677,230,0,124.83873
854,Canon In D Major (J. Pachelbel),0.0,677,230,0,192.41751
855,Stuck In A Moment You can't Get Out Of,0.0,678,230,2003,212.06159
856,I Still Haven't Found What I'm Looking For,0.270746494,678,230,2003,180.00934
857,The Door,0.0,679,33,0,216.47628
858,Italian Concerto in F_ BWV 971 - Allegro,0.205174901,680,231,0,282.3571
859,Toccata Et Fugue En RA(c) Mineur BWV 565,0.212045406,681,140,0,499.51302
860,Prelude And Fugue In C Major BWV 531 : Fugue,0,682,140,0,240.61342
861,Prelude And Fugue In C Major BWV 545 : Prelude,0.255832713,682,140,0,137.32526
862,Fantasia In C Major BWV 570,0,682,140,0,171.72853
863,Lo Mismo Que Yo (Bonus Track),0.0,683,192,0,247.71873
864,Straight Coats,0.212045406,684,212,0,208.03873
865,Big Bottom,0.265861049,685,232,1984,218.20036
866,I Want It,0,686,87,2006,260.54485
867,Jane 5,0.492398353,687,1,1997,161.35791
868,Dungeon Master,0.480238748,687,1,1997,204.5122
869,Everybody Wants To Go To Heaven,0,688,41,0,232.85506
870,Driving Wheel,0.427446572,689,34,0,238.86322
871,Blueberry Hill,0,690,24,1992,155.53261
872,The American Ruse (LP Version),0.590557401,691,45,1970,149.96853
